"price","commodity","location","date"
"15200.00","Cattle","Turkana",2012-04-04
"15000.00","Cattle","Turkana",2012-05-05
"19500.00","Cattle","Turkana",2012-06-06
"20000.00","Cattle","Turkana",2012-07-07
"17500.00","Cattle","Turkana",2012-08-08
"20571.00","Cattle","Turkana",2012-09-09
NA,"Goat","Isiolo",2000-01-01
NA,"Goat","Isiolo",2000-02-02
NA,"Goat","Isiolo",2000-03-03
NA,"Goat","Isiolo",2000-04-04
NA,"Goat","Isiolo",2000-05-05
NA,"Goat","Isiolo",2000-06-06
NA,"Goat","Isiolo",2000-07-07
NA,"Goat","Isiolo",2000-08-08
NA,"Goat","Isiolo",2000-09-09
NA,"Goat","Isiolo",2000-10-10
NA,"Goat","Isiolo",2000-11-11
NA,"Goat","Isiolo",2000-12-12
"417.13","Goat","Isiolo",2001-01-01
"404.88","Goat","Isiolo",2001-02-02
"395.13","Goat","Isiolo",2001-03-03
"388.00","Goat","Isiolo",2001-04-04
"387.00","Goat","Isiolo",2001-05-05
"388.90","Goat","Isiolo",2001-06-06
"400.40","Goat","Isiolo",2001-07-07
"377.92","Goat","Isiolo",2001-08-08
"403.17","Goat","Isiolo",2001-09-09
"406.80","Goat","Isiolo",2001-10-10
"404.93","Goat","Isiolo",2001-11-11
"400.88","Goat","Isiolo",2001-12-12
"502.70","Goat","Isiolo",2002-01-01
"494.20","Goat","Isiolo",2002-02-02
"459.93","Goat","Isiolo",2002-03-03
"439.05","Goat","Isiolo",2002-04-04
"422.86","Goat","Isiolo",2002-05-05
"406.36","Goat","Isiolo",2002-06-06
"432.72","Goat","Isiolo",2002-07-07
"399.58","Goat","Isiolo",2002-08-08
"454.98","Goat","Isiolo",2002-09-09
"456.76","Goat","Isiolo",2002-10-10
"449.22","Goat","Isiolo",2002-11-11
"441.77","Goat","Isiolo",2002-12-12
"577.33","Goat","Isiolo",2003-01-01
"558.08","Goat","Isiolo",2003-02-02
"533.97","Goat","Isiolo",2003-03-03
"526.85","Goat","Isiolo",2003-04-04
"529.58","Goat","Isiolo",2003-05-05
"496.58","Goat","Isiolo",2003-06-06
"536.92","Goat","Isiolo",2003-07-07
"448.38","Goat","Isiolo",2003-08-08
"588.43","Goat","Isiolo",2003-09-09
"534.26","Goat","Isiolo",2003-10-10
"487.38","Goat","Isiolo",2003-11-11
"526.58","Goat","Isiolo",2003-12-12
"664.50","Goat","Isiolo",2004-01-01
"668.33","Goat","Isiolo",2004-02-02
"647.80","Goat","Isiolo",2004-03-03
"599.65","Goat","Isiolo",2004-04-04
"582.58","Goat","Isiolo",2004-05-05
"622.08","Goat","Isiolo",2004-06-06
"639.26","Goat","Isiolo",2004-07-07
"509.72","Goat","Isiolo",2004-08-08
"735.65","Goat","Isiolo",2004-09-09
"698.38","Goat","Isiolo",2004-10-10
"716.55","Goat","Isiolo",2004-11-11
"1685.60","Goat","Isiolo",2004-12-12
"704.83","Goat","Isiolo",2005-01-01
"689.13","Goat","Isiolo",2005-02-02
"698.42","Goat","Isiolo",2005-03-03
"814.72","Goat","Isiolo",2005-04-04
"865.00","Goat","Isiolo",2005-05-05
"708.50","Goat","Isiolo",2005-06-06
"749.40","Goat","Isiolo",2005-07-07
"653.38","Goat","Isiolo",2005-08-08
"1143.15","Goat","Isiolo",2005-09-09
"922.24","Goat","Isiolo",2005-10-10
"1028.30","Goat","Isiolo",2005-11-11
"1024.80","Goat","Isiolo",2005-12-12
"657.00","Goat","Isiolo",2006-01-01
"912.00","Goat","Isiolo",2006-02-02
"822.00","Goat","Isiolo",2006-03-03
"982.00","Goat","Isiolo",2006-04-04
"716.00","Goat","Isiolo",2006-05-05
"1083.00","Goat","Isiolo",2006-06-06
"1011.00","Goat","Isiolo",2006-07-07
"1104.00","Goat","Isiolo",2006-08-08
"1247.00","Goat","Isiolo",2006-09-09
"1251.00","Goat","Isiolo",2006-10-10
"1184.00","Goat","Isiolo",2006-11-11
"1166.00","Goat","Isiolo",2006-12-12
"1163.00","Goat","Isiolo",2007-01-01
"1075.00","Goat","Isiolo",2007-02-02
"1174.00","Goat","Isiolo",2007-03-03
"1006.00","Goat","Isiolo",2007-04-04
"1210.00","Goat","Isiolo",2007-05-05
"1292.00","Goat","Isiolo",2007-06-06
"1281.00","Goat","Isiolo",2007-07-07
"1200.00","Goat","Isiolo",2007-08-08
"1191.00","Goat","Isiolo",2007-09-09
"1311.00","Goat","Isiolo",2007-10-10
"1190.00","Goat","Isiolo",2007-11-11
"1563.00","Goat","Isiolo",2007-12-12
"1541.00","Goat","Isiolo",2008-01-01
"1660.00","Goat","Isiolo",2008-02-02
"1450.00","Goat","Isiolo",2008-03-03
"1469.00","Goat","Isiolo",2008-04-04
"1555.00","Goat","Isiolo",2008-05-05
"1503.00","Goat","Isiolo",2008-06-06
"1526.00","Goat","Isiolo",2008-07-07
"1607.00","Goat","Isiolo",2008-08-08
"1408.00","Goat","Isiolo",2008-09-09
"1358.00","Goat","Isiolo",2008-10-10
"1315.00","Goat","Isiolo",2008-11-11
"1320.00","Goat","Isiolo",2008-12-12
"1302.00","Goat","Isiolo",2009-01-01
"1385.00","Goat","Isiolo",2009-02-02
"1396.00","Goat","Isiolo",2009-03-03
"1212.00","Goat","Isiolo",2009-04-04
"1200.00","Goat","Isiolo",2009-05-05
"1053.00","Goat","Isiolo",2009-06-06
"1290.00","Goat","Isiolo",2009-07-07
"1094.00","Goat","Isiolo",2009-08-08
"1026.00","Goat","Isiolo",2009-09-09
"898.00","Goat","Isiolo",2009-10-10
"1198.00","Goat","Isiolo",2009-11-11
"1334.00","Goat","Isiolo",2009-12-12
"1244.00","Goat","Isiolo",2010-01-01
"1762.00","Goat","Isiolo",2010-02-02
"1954.00","Goat","Isiolo",2010-03-03
"1898.00","Goat","Isiolo",2010-04-04
"2140.00","Goat","Isiolo",2010-05-05
"2222.00","Goat","Isiolo",2010-06-06
"2260.00","Goat","Isiolo",2010-07-07
"2382.00","Goat","Isiolo",2010-08-08
"2451.00","Goat","Isiolo",2010-09-09
"2563.00","Goat","Isiolo",2010-10-10
"3361.00","Goat","Isiolo",2010-11-11
"2489.00","Goat","Isiolo",2010-12-12
"2352.00","Goat","Isiolo",2011-01-01
"2297.00","Goat","Isiolo",2011-02-02
"2279.00","Goat","Isiolo",2011-03-03
"1837.00","Goat","Isiolo",2011-04-04
"1898.00","Goat","Isiolo",2011-05-05
"1865.00","Goat","Isiolo",2011-06-06
"1733.00","Goat","Isiolo",2011-07-07
"1879.00","Goat","Isiolo",2011-08-08
"1804.00","Goat","Isiolo",2011-09-09
"1604.00","Goat","Isiolo",2011-10-10
"2023.00","Goat","Isiolo",2011-11-11
"2632.00","Goat","Isiolo",2011-12-12
"2417.00","Goat","Isiolo",2012-01-01
"2801.00","Goat","Isiolo",2012-02-02
"2951.00","Goat","Isiolo",2012-03-03
"3123.00","Goat","Isiolo",2012-04-04
"3279.00","Goat","Isiolo",2012-05-05
"3002.00","Goat","Isiolo",2012-06-06
"3214.00","Goat","Isiolo",2012-07-07
"3332.00","Goat","Isiolo",2012-08-08
"2900.00","Goat","Isiolo",2012-09-09
NA,"Cattle","Isiolo",2000-01-01
NA,"Cattle","Isiolo",2000-02-02
NA,"Cattle","Isiolo",2000-03-03
NA,"Cattle","Isiolo",2000-04-04
NA,"Cattle","Isiolo",2000-05-05
NA,"Cattle","Isiolo",2000-06-06
NA,"Cattle","Isiolo",2000-07-07
NA,"Cattle","Isiolo",2000-08-08
NA,"Cattle","Isiolo",2000-09-09
NA,"Cattle","Isiolo",2000-10-10
NA,"Cattle","Isiolo",2000-11-11
NA,"Cattle","Isiolo",2000-12-12
"3667.80","Cattle","Isiolo",2001-01-01
"3358.66","Cattle","Isiolo",2001-02-02
"3620.00","Cattle","Isiolo",2001-03-03
"3761.80","Cattle","Isiolo",2001-04-04
"3715.60","Cattle","Isiolo",2001-05-05
"3531.66","Cattle","Isiolo",2001-06-06
"3186.10","Cattle","Isiolo",2001-07-07
"3635.27","Cattle","Isiolo",2001-08-08
"3316.05","Cattle","Isiolo",2001-09-09
"3444.38","Cattle","Isiolo",2001-10-10
"3780.55","Cattle","Isiolo",2001-11-11
"3210.50","Cattle","Isiolo",2001-12-12
"3838.00","Cattle","Isiolo",2002-01-01
"3770.00","Cattle","Isiolo",2002-02-02
"3923.00","Cattle","Isiolo",2002-03-03
"3997.00","Cattle","Isiolo",2002-04-04
"3947.80","Cattle","Isiolo",2002-05-05
"3922.00","Cattle","Isiolo",2002-06-06
"3765.50","Cattle","Isiolo",2002-07-07
"4174.17","Cattle","Isiolo",2002-08-08
"3921.33","Cattle","Isiolo",2002-09-09
"3980.55","Cattle","Isiolo",2002-10-10
"4355.83","Cattle","Isiolo",2002-11-11
"3623.60","Cattle","Isiolo",2002-12-12
"4485.26","Cattle","Isiolo",2003-01-01
"4299.66","Cattle","Isiolo",2003-02-02
"4377.00","Cattle","Isiolo",2003-03-03
"4537.20","Cattle","Isiolo",2003-04-04
"4493.00","Cattle","Isiolo",2003-05-05
"4584.46","Cattle","Isiolo",2003-06-06
"4386.60","Cattle","Isiolo",2003-07-07
"4719.72","Cattle","Isiolo",2003-08-08
"4471.33","Cattle","Isiolo",2003-09-09
"4539.88","Cattle","Isiolo",2003-10-10
"4810.55","Cattle","Isiolo",2003-11-11
"4001.72","Cattle","Isiolo",2003-12-12
"5204.00","Cattle","Isiolo",2004-01-01
"5024.40","Cattle","Isiolo",2004-02-02
"5465.50","Cattle","Isiolo",2004-03-03
"6216.80","Cattle","Isiolo",2004-04-04
"5886.90","Cattle","Isiolo",2004-05-05
"5535.00","Cattle","Isiolo",2004-06-06
"5839.60","Cattle","Isiolo",2004-07-07
"5815.22","Cattle","Isiolo",2004-08-08
"5853.88","Cattle","Isiolo",2004-09-09
"5879.17","Cattle","Isiolo",2004-10-10
"5492.33","Cattle","Isiolo",2004-11-11
"4633.17","Cattle","Isiolo",2004-12-12
"5323.76","Cattle","Isiolo",2005-01-01
"5256.10","Cattle","Isiolo",2005-02-02
"5631.70","Cattle","Isiolo",2005-03-03
"6167.60","Cattle","Isiolo",2005-04-04
"6493.46","Cattle","Isiolo",2005-05-05
"6763.40","Cattle","Isiolo",2005-06-06
"7357.27","Cattle","Isiolo",2005-07-07
"6583.27","Cattle","Isiolo",2005-08-08
"6650.10","Cattle","Isiolo",2005-09-09
"6743.85","Cattle","Isiolo",2005-10-10
"6341.03","Cattle","Isiolo",2005-11-11
"5655.08","Cattle","Isiolo",2005-12-12
"4040.00","Cattle","Isiolo",2006-01-01
"3702.00","Cattle","Isiolo",2006-02-02
"3541.00","Cattle","Isiolo",2006-03-03
"3779.00","Cattle","Isiolo",2006-04-04
"4258.00","Cattle","Isiolo",2006-05-05
"7166.00","Cattle","Isiolo",2006-06-06
"6434.00","Cattle","Isiolo",2006-07-07
"10608.00","Cattle","Isiolo",2006-08-08
"6509.00","Cattle","Isiolo",2006-09-09
"5721.00","Cattle","Isiolo",2006-10-10
"7120.00","Cattle","Isiolo",2006-11-11
"8821.00","Cattle","Isiolo",2006-12-12
"9000.00","Cattle","Isiolo",2007-01-01
"8100.00","Cattle","Isiolo",2007-02-02
"6718.00","Cattle","Isiolo",2007-03-03
"7538.00","Cattle","Isiolo",2007-04-04
"8021.00","Cattle","Isiolo",2007-05-05
"8150.00","Cattle","Isiolo",2007-06-06
"9175.00","Cattle","Isiolo",2007-07-07
"9020.00","Cattle","Isiolo",2007-08-08
"9264.00","Cattle","Isiolo",2007-09-09
"9299.00","Cattle","Isiolo",2007-10-10
"7987.00","Cattle","Isiolo",2007-11-11
"9330.00","Cattle","Isiolo",2007-12-12
"9243.00","Cattle","Isiolo",2008-01-01
"8580.00","Cattle","Isiolo",2008-02-02
"8420.00","Cattle","Isiolo",2008-03-03
"9310.00","Cattle","Isiolo",2008-04-04
"12107.00","Cattle","Isiolo",2008-05-05
"11609.00","Cattle","Isiolo",2008-06-06
"11664.00","Cattle","Isiolo",2008-07-07
"9732.00","Cattle","Isiolo",2008-08-08
"9503.00","Cattle","Isiolo",2008-09-09
"8483.00","Cattle","Isiolo",2008-10-10
"9704.00","Cattle","Isiolo",2008-11-11
"9425.00","Cattle","Isiolo",2008-12-12
"9939.00","Cattle","Isiolo",2009-01-01
"9589.00","Cattle","Isiolo",2009-02-02
"9334.00","Cattle","Isiolo",2009-03-03
"8623.00","Cattle","Isiolo",2009-04-04
"8246.00","Cattle","Isiolo",2009-05-05
"6602.00","Cattle","Isiolo",2009-06-06
"6160.00","Cattle","Isiolo",2009-07-07
"4210.00","Cattle","Isiolo",2009-08-08
"5061.00","Cattle","Isiolo",2009-09-09
"4037.00","Cattle","Isiolo",2009-10-10
"5458.00","Cattle","Isiolo",2009-11-11
"9333.00","Cattle","Isiolo",2009-12-12
"10516.00","Cattle","Isiolo",2010-01-01
"11616.00","Cattle","Isiolo",2010-02-02
"12021.00","Cattle","Isiolo",2010-03-03
"12958.00","Cattle","Isiolo",2010-04-04
"10387.00","Cattle","Isiolo",2010-05-05
"13683.00","Cattle","Isiolo",2010-06-06
"13538.00","Cattle","Isiolo",2010-07-07
"14053.00","Cattle","Isiolo",2010-08-08
"8765.00","Cattle","Isiolo",2010-09-09
"12525.00","Cattle","Isiolo",2010-10-10
"8120.00","Cattle","Isiolo",2010-11-11
"10000.00","Cattle","Isiolo",2010-12-12
"11200.00","Cattle","Isiolo",2011-01-01
"10800.00","Cattle","Isiolo",2011-02-02
"9087.00","Cattle","Isiolo",2011-03-03
"13067.00","Cattle","Isiolo",2011-04-04
"8945.00","Cattle","Isiolo",2011-05-05
"8945.00","Cattle","Isiolo",2011-06-06
"9141.00","Cattle","Isiolo",2011-07-07
"7521.00","Cattle","Isiolo",2011-08-08
"7731.00","Cattle","Isiolo",2011-09-09
"7937.00","Cattle","Isiolo",2011-10-10
"7081.00","Cattle","Isiolo",2011-11-11
"10411.00","Cattle","Isiolo",2011-12-12
"13952.00","Cattle","Isiolo",2012-01-01
"18821.00","Cattle","Isiolo",2012-02-02
"15000.00","Cattle","Isiolo",2012-03-03
"14120.00","Cattle","Isiolo",2012-04-04
"14000.00","Cattle","Isiolo",2012-05-05
"13560.00","Cattle","Isiolo",2012-06-06
"13112.00","Cattle","Isiolo",2012-07-07
"12125.00","Cattle","Isiolo",2012-08-08
"12125.00","Cattle","Isiolo",2012-09-09
NA,"Goat","Kajiado",2000-01-01
NA,"Goat","Kajiado",2000-02-02
NA,"Goat","Kajiado",2000-03-03
NA,"Goat","Kajiado",2000-04-04
NA,"Goat","Kajiado",2000-05-05
NA,"Goat","Kajiado",2000-06-06
NA,"Goat","Kajiado",2000-07-07
NA,"Goat","Kajiado",2000-08-08
NA,"Goat","Kajiado",2000-09-09
NA,"Goat","Kajiado",2000-10-10
NA,"Goat","Kajiado",2000-11-11
NA,"Goat","Kajiado",2000-12-12
"384.38","Goat","Kajiado",2001-01-01
"412.08","Goat","Kajiado",2001-02-02
"400.47","Goat","Kajiado",2001-03-03
"397.75","Goat","Kajiado",2001-04-04
"428.00","Goat","Kajiado",2001-05-05
"429.33","Goat","Kajiado",2001-06-06
"488.76","Goat","Kajiado",2001-07-07
"415.94","Goat","Kajiado",2001-08-08
"396.90","Goat","Kajiado",2001-09-09
"409.86","Goat","Kajiado",2001-10-10
"405.11","Goat","Kajiado",2001-11-11
"414.61","Goat","Kajiado",2001-12-12
"464.13","Goat","Kajiado",2002-01-01
"491.33","Goat","Kajiado",2002-02-02
"472.80","Goat","Kajiado",2002-03-03
"443.25","Goat","Kajiado",2002-04-04
"485.43","Goat","Kajiado",2002-05-05
"521.72","Goat","Kajiado",2002-06-06
"540.61","Goat","Kajiado",2002-07-07
"464.61","Goat","Kajiado",2002-08-08
"515.57","Goat","Kajiado",2002-09-09
"499.19","Goat","Kajiado",2002-10-10
"472.16","Goat","Kajiado",2002-11-11
"479.66","Goat","Kajiado",2002-12-12
"1628.00","Goat","Kajiado",2003-01-01
"1642.00","Goat","Kajiado",2003-02-02
"1677.00","Goat","Kajiado",2003-03-03
"1521.00","Goat","Kajiado",2003-04-04
"1492.00","Goat","Kajiado",2003-05-05
"1535.00","Goat","Kajiado",2003-06-06
"1635.00","Goat","Kajiado",2003-07-07
"1700.00","Goat","Kajiado",2003-08-08
"1542.00","Goat","Kajiado",2003-09-09
"1371.00","Goat","Kajiado",2003-10-10
"1464.00","Goat","Kajiado",2003-11-11
"1400.00","Goat","Kajiado",2003-12-12
"637.65","Goat","Kajiado",2004-01-01
"682.47","Goat","Kajiado",2004-02-02
"680.17","Goat","Kajiado",2004-03-03
"711.05","Goat","Kajiado",2004-04-04
"787.05","Goat","Kajiado",2004-05-05
"1021.77","Goat","Kajiado",2004-06-06
"922.49","Goat","Kajiado",2004-07-07
"869.16","Goat","Kajiado",2004-08-08
"955.33","Goat","Kajiado",2004-09-09
"911.59","Goat","Kajiado",2004-10-10
"823.76","Goat","Kajiado",2004-11-11
"744.89","Goat","Kajiado",2004-12-12
"777.53","Goat","Kajiado",2005-01-01
"820.88","Goat","Kajiado",2005-02-02
"872.22","Goat","Kajiado",2005-03-03
"904.47","Goat","Kajiado",2005-04-04
"1054.67","Goat","Kajiado",2005-05-05
"1230.47","Goat","Kajiado",2005-06-06
"1333.11","Goat","Kajiado",2005-07-07
"1376.80","Goat","Kajiado",2005-08-08
"1373.86","Goat","Kajiado",2005-09-09
"1156.59","Goat","Kajiado",2005-10-10
"1108.04","Goat","Kajiado",2005-11-11
"907.49","Goat","Kajiado",2005-12-12
"831.00","Goat","Kajiado",2006-01-01
"765.00","Goat","Kajiado",2006-02-02
"979.00","Goat","Kajiado",2006-03-03
"1122.00","Goat","Kajiado",2006-04-04
"1282.00","Goat","Kajiado",2006-05-05
"1335.00","Goat","Kajiado",2006-06-06
"1338.00","Goat","Kajiado",2006-07-07
"1345.00","Goat","Kajiado",2006-08-08
"1281.00","Goat","Kajiado",2006-09-09
"1276.00","Goat","Kajiado",2006-10-10
"1370.00","Goat","Kajiado",2006-11-11
"1400.00","Goat","Kajiado",2006-12-12
"1455.00","Goat","Kajiado",2007-01-01
"1419.00","Goat","Kajiado",2007-02-02
"1434.00","Goat","Kajiado",2007-03-03
"1452.00","Goat","Kajiado",2007-04-04
"1438.00","Goat","Kajiado",2007-05-05
"1416.00","Goat","Kajiado",2007-06-06
"1293.00","Goat","Kajiado",2007-07-07
"1289.00","Goat","Kajiado",2007-08-08
"1278.00","Goat","Kajiado",2007-09-09
"1273.00","Goat","Kajiado",2007-10-10
"1261.00","Goat","Kajiado",2007-11-11
NA,"Goat","Kajiado",2007-12-12
"1222.00","Goat","Kajiado",2008-01-01
"1200.00","Goat","Kajiado",2008-02-02
"1242.00","Goat","Kajiado",2008-03-03
"1372.00","Goat","Kajiado",2008-04-04
"1837.00","Goat","Kajiado",2008-05-05
"1576.00","Goat","Kajiado",2008-06-06
"1494.00","Goat","Kajiado",2008-07-07
"1490.00","Goat","Kajiado",2008-08-08
"1320.00","Goat","Kajiado",2008-09-09
"1288.00","Goat","Kajiado",2008-10-10
"1600.00","Goat","Kajiado",2008-11-11
"1464.00","Goat","Kajiado",2008-12-12
"1151.00","Goat","Kajiado",2009-01-01
"1112.00","Goat","Kajiado",2009-02-02
"1110.00","Goat","Kajiado",2009-03-03
"1228.00","Goat","Kajiado",2009-04-04
"1274.00","Goat","Kajiado",2009-05-05
"1278.00","Goat","Kajiado",2009-06-06
"1261.00","Goat","Kajiado",2009-07-07
"1253.00","Goat","Kajiado",2009-08-08
"1244.00","Goat","Kajiado",2009-09-09
"1218.00","Goat","Kajiado",2009-10-10
"1232.00","Goat","Kajiado",2009-11-11
"1267.00","Goat","Kajiado",2009-12-12
"1271.00","Goat","Kajiado",2010-01-01
"1311.00","Goat","Kajiado",2010-02-02
"1303.00","Goat","Kajiado",2010-03-03
"1327.00","Goat","Kajiado",2010-04-04
"1495.00","Goat","Kajiado",2010-05-05
"1502.00","Goat","Kajiado",2010-06-06
"1535.00","Goat","Kajiado",2010-07-07
"1540.00","Goat","Kajiado",2010-08-08
"1542.00","Goat","Kajiado",2010-09-09
"1547.00","Goat","Kajiado",2010-10-10
"1560.00","Goat","Kajiado",2010-11-11
"1571.00","Goat","Kajiado",2010-12-12
"1480.00","Goat","Kajiado",2011-01-01
"1430.00","Goat","Kajiado",2011-02-02
"1445.00","Goat","Kajiado",2011-03-03
"1449.00","Goat","Kajiado",2011-04-04
"1464.00","Goat","Kajiado",2011-05-05
"1471.00","Goat","Kajiado",2011-06-06
"1404.00","Goat","Kajiado",2011-07-07
"1386.00","Goat","Kajiado",2011-08-08
"1358.00","Goat","Kajiado",2011-09-09
"1340.00","Goat","Kajiado",2011-10-10
"1371.00","Goat","Kajiado",2011-11-11
"2200.00","Goat","Kajiado",2011-12-12
"2040.00","Goat","Kajiado",2012-01-01
"2020.00","Goat","Kajiado",2012-02-02
"2500.00","Goat","Kajiado",2012-03-03
"2900.00","Goat","Kajiado",2012-04-04
"3000.00","Goat","Kajiado",2012-05-05
NA,"Goat","Kajiado",2012-06-06
NA,"Goat","Kajiado",2012-07-07
"2950.00","Goat","Kajiado",2012-08-08
"3000.00","Goat","Kajiado",2012-09-09
NA,"Cattle","Kajiado",2000-01-01
NA,"Cattle","Kajiado",2000-02-02
NA,"Cattle","Kajiado",2000-03-03
NA,"Cattle","Kajiado",2000-04-04
NA,"Cattle","Kajiado",2000-05-05
NA,"Cattle","Kajiado",2000-06-06
NA,"Cattle","Kajiado",2000-07-07
NA,"Cattle","Kajiado",2000-08-08
NA,"Cattle","Kajiado",2000-09-09
NA,"Cattle","Kajiado",2000-10-10
NA,"Cattle","Kajiado",2000-11-11
NA,"Cattle","Kajiado",2000-12-12
"2968.33","Cattle","Kajiado",2001-01-01
"3006.00","Cattle","Kajiado",2001-02-02
"2465.00","Cattle","Kajiado",2001-03-03
"3173.58","Cattle","Kajiado",2001-04-04
"3110.00","Cattle","Kajiado",2001-05-05
"3530.83","Cattle","Kajiado",2001-06-06
"3457.86","Cattle","Kajiado",2001-07-07
"3461.43","Cattle","Kajiado",2001-08-08
"3409.29","Cattle","Kajiado",2001-09-09
"3203.86","Cattle","Kajiado",2001-10-10
"3169.29","Cattle","Kajiado",2001-11-11
"3001.19","Cattle","Kajiado",2001-12-12
"3136.67","Cattle","Kajiado",2002-01-01
"3363.33","Cattle","Kajiado",2002-02-02
"3463.33","Cattle","Kajiado",2002-03-03
"3658.75","Cattle","Kajiado",2002-04-04
"3391.67","Cattle","Kajiado",2002-05-05
"3934.67","Cattle","Kajiado",2002-06-06
"3844.29","Cattle","Kajiado",2002-07-07
"4078.09","Cattle","Kajiado",2002-08-08
"3960.90","Cattle","Kajiado",2002-09-09
"3865.19","Cattle","Kajiado",2002-10-10
"3681.19","Cattle","Kajiado",2002-11-11
"3232.86","Cattle","Kajiado",2002-12-12
"14607.00","Cattle","Kajiado",2003-01-01
"14278.00","Cattle","Kajiado",2003-02-02
"14542.00","Cattle","Kajiado",2003-03-03
"14142.00","Cattle","Kajiado",2003-04-04
"13214.00","Cattle","Kajiado",2003-05-05
"13785.00","Cattle","Kajiado",2003-06-06
"15071.00","Cattle","Kajiado",2003-07-07
"15071.00","Cattle","Kajiado",2003-08-08
"13714.00","Cattle","Kajiado",2003-09-09
"14142.00","Cattle","Kajiado",2003-10-10
"13142.00","Cattle","Kajiado",2003-11-11
"10785.00","Cattle","Kajiado",2003-12-12
"4686.67","Cattle","Kajiado",2004-01-01
"4938.17","Cattle","Kajiado",2004-02-02
"5450.00","Cattle","Kajiado",2004-03-03
"6293.33","Cattle","Kajiado",2004-04-04
"5641.67","Cattle","Kajiado",2004-05-05
"6903.33","Cattle","Kajiado",2004-06-06
"7206.76","Cattle","Kajiado",2004-07-07
"7507.14","Cattle","Kajiado",2004-08-08
"6342.37","Cattle","Kajiado",2004-09-09
"6316.00","Cattle","Kajiado",2004-10-10
"5678.26","Cattle","Kajiado",2004-11-11
"4275.86","Cattle","Kajiado",2004-12-12
"5555.00","Cattle","Kajiado",2005-01-01
"6150.83","Cattle","Kajiado",2005-02-02
"6695.00","Cattle","Kajiado",2005-03-03
"7243.33","Cattle","Kajiado",2005-04-04
"7789.00","Cattle","Kajiado",2005-05-05
"8370.75","Cattle","Kajiado",2005-06-06
"8604.53","Cattle","Kajiado",2005-07-07
"9269.49","Cattle","Kajiado",2005-08-08
"7180.67","Cattle","Kajiado",2005-09-09
"6860.19","Cattle","Kajiado",2005-10-10
"6703.16","Cattle","Kajiado",2005-11-11
"4842.01","Cattle","Kajiado",2005-12-12
"4248.00","Cattle","Kajiado",2006-01-01
"4166.00","Cattle","Kajiado",2006-02-02
"5078.00","Cattle","Kajiado",2006-03-03
"6359.00","Cattle","Kajiado",2006-04-04
"8051.00","Cattle","Kajiado",2006-05-05
"8671.00","Cattle","Kajiado",2006-06-06
"9559.00","Cattle","Kajiado",2006-07-07
"9941.00","Cattle","Kajiado",2006-08-08
"9489.00","Cattle","Kajiado",2006-09-09
"9168.00","Cattle","Kajiado",2006-10-10
"9582.00","Cattle","Kajiado",2006-11-11
"11141.00","Cattle","Kajiado",2006-12-12
"11546.00","Cattle","Kajiado",2007-01-01
"10286.00","Cattle","Kajiado",2007-02-02
"10841.00","Cattle","Kajiado",2007-03-03
"10894.00","Cattle","Kajiado",2007-04-04
"10530.00","Cattle","Kajiado",2007-05-05
"10193.00","Cattle","Kajiado",2007-06-06
"9624.00","Cattle","Kajiado",2007-07-07
"9450.00","Cattle","Kajiado",2007-08-08
"9174.00","Cattle","Kajiado",2007-09-09
"8905.00","Cattle","Kajiado",2007-10-10
